Row.names	hda6	ldl1.2	hda6.ldl1.2	hda6_b	ldl1_b	type	H3Ac_hda6_mean	H3Ac_ldl12_mean	H3Ac_hda6ldl12_mean	H3Ac_WT_mean	H3K4me2_hda6_mean	H3K4me2_ldl12_mean	H3K4me2_hda6ldl12_mean	H3K4me2_WT_mean	CG_col_mean	CG_hda6_mean	CG_ldl12_mean	CG_hda6ldl12_mean	CHG_col_mean	CHG_hda6_mean	CHG_ldl12_mean	CHG_hda6ldl12_mean	CHH_col_mean	CHH_hda6_mean	CHH_ldl12_mean	CHH_hda6ldl12_mean	C_mean	L12_mean	L12a_mean	a_mean	Chr	Start	End	length	strand	Syn_anta	DETE_exp_log.effect2	H3Ac_fold_hda6	H3Ac_fold_ldl12	H3Ac_fold_hda6ldl12	H3K4me2_fold_hda6	H3K4me2_fold_ldl12	H3K4me2_fold_hda6ldl12	delta_CG_hda6_col	delta_CG_ldl12_col	delta_CG_hda6ldl12_col	delta_CHG_hda6_col	delta_CHG_ldl12_col	delta_CHG_hda6ldl12_col	delta_CHH_hda6_col	delta_CHH_ldl12_col	delta_CHH_hda6ldl12_col	hda6_logFC	hda6_PValue	hda6_FDR	hda6_DETE	l12_logFC	l12_PValue	l12_FDR	l12_DETE	hda6l12_logFC	hda6l12_PValue	hda6l12_FDR	hda6l12_DETE	types	cluster_WT	cluster_hda6	cluster_ldl12	cluster_hda6ldl12
AT3G29772	1	0	0	noBinding	noBinding	hda6_specific	3.59218312346208	2.19093717884374	3.62168853679741	2.45395341666969	4.6932025721886	3.01891809222555	4.82459476008037	3.00264491942795	86.7628	84.3718	90.51285	86.5128	34.475	17.2125	33.75	16.125	5.809735	3.671095	6.0295	3.573745	4.070878639934	3.02045544111634	5.77754742007157	6.12253784636519	3	11619997	11621219	2000	+	syn	0.70543277252404	1.30388866126856	-0.328829341186805	1.33602940091854	1.82580386509141	0.0185755385241733	1.96223174258736	-2.39100000000002	3.75004999999999	-0.250000000000014	-17.2625	-0.725000000000001	-18.35	-2.13864	0.219765000000001	-2.23599	2.06418923315326	0.033667836990163	0.0450908531118254	Up	-1.10922162189889	0.486726956550701	1	No	1.70999183652438	0.0949432955106893	0.104021538906134	No	1_0_1	cluster_2	cluster_2	cluster_2	cluster_3
AT3G29784	1	0	1	noBinding	noBinding	hda6_triple_common	2.80435718705316	1.91268435121906	3.02115099712564	1.81797109948529	2.99586165066653	2.76784439107445	3.94827844761955	2.19576176244425	83.0833	87.53125	89.59375	88.5	35.42045	16.7841	39.7614	15.55685	5.11197	2.671815	5.669885	2.160235	3.05572728654052	3.26566837956067	7.41167976721924	7.34238269256357	3	11690058	11691067	2000	+	anta	-0.140644018364473	1.24436552489391	0.130508073163442	1.49436497414218	0.961938969183924	0.698116436992779	2.01086183584122	4.44795000000001	6.51045000000001	5.41670000000001	-18.63635	4.34095	-19.8636	-2.440155	0.557914999999999	-2.951735	4.32290538853275	1.18332477676058e-06	2.45287171062182e-06	Up	0.179471769918682	1	1	No	4.40730405953117	3.30137115587758e-07	5.09089944597944e-07	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT3G29792	1	0	1	noBinding	noBinding	hda6_triple_common	4.33770752462872	1.91726179189287	3.62169439692102	2.03056208877603	6.43751739426042	3.22389050037041	5.14869417756621	2.96007980073506	85.287	64.3241	87.0417	87.22225	44.49635	34.7072	46.308	28.90875	7.94928	3.423435	7.727765	4.27881	0	0	5.60897474079277	8.31101865581396	3	11697577	11702083	2000	+	strong_anta	-2.70204391502119	2.63857050948239	-0.151962066709153	1.87354719591016	3.65893897561043	0.298891042421115	2.34562952888779	-20.9629	1.7547	1.93525	-9.78914999999999	1.81165000000001	-15.5876	-4.525845	-0.221514999999999	-3.67047	10.8328985504694	1.01651004241003e-34	5.44558951291088e-34	Up	0	1	1	No	8.23745139191391	8.03858886405021e-15	1.82193291561578e-14	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT3G30170	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	2.17433130950006	2.31653822941834	3.00699361763763	2.19270233376567	2.77021378774188	2.89619239665766	3.75835115244775	2.63627775206032	86.90335	90.2033	87.12665	92.1033	51.897	41.97425	50.8734	40.13945	10.7564	9.547005	8.63058	7.36113	0	0	6.40798371710093	0	3	11793901	11797216	2000	+	strong_syn	6.40798371710093	-0.0235501995403255	0.156643400973287	0.978571380283076	0.158217470896204	0.304744976447865	1.26414423942134	3.29995	0.223299999999995	5.19995	-9.92274999999999	-1.02359999999999	-11.75755	-1.209395	-2.12582	-3.39527	0	1	1	No	0	1	1	No	8.59599074108588	3.42309169723167e-10	6.46235846731379e-10	Up	0_0_1	cluster_2	cluster_1	cluster_2	cluster_2
AT3G30218	1	0	1	Binding	noBinding	hda6_triple_common	3.90448409790142	2.11345047258355	2.91564135932477	1.95279202449978	4.28104536633199	2.4240271785897	3.5871999477459	2.37899151697213	86.57875	81.1712	89.29795	89.54795	41.0525	18.50555	42.8978	17.8619	9.08538	4.71737	9.830695	5.097645	0	0	6.01315763093499	7.78361016971668	3	11867789	11871278	2000	+	strong_anta	-1.77045253878169	2.28270832755699	0.212592524239844	1.18858116283096	2.1336120873252	0.0555370822920087	1.39067644940593	-5.40755	2.7192	2.9692	-22.54695	1.84529999999999	-23.1906	-4.36801	0.745315	-3.987735	9.93537152136509	7.74818459126897e-29	3.40013419563665e-28	Up	0	1	1	No	8.26972358434663	1.13661961006772e-15	2.6868515137704e-15	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30310	1	0	1	noBinding	noBinding	hda6_triple_common	2.91423059853278	1.4698029017314	3.30180052352209	2.00039308084381	4.48705538017091	3.39193883741097	4.99950849828806	2.66459433772328	91.4375	83.125	91.375	89.5	40.82355	21.6765	42.47055	16.2941	6.136365	3.23052	5.646105	2.34091	3.34933171901761	4.05083391818012	7.61332577504599	7.24005743113439	3	11928701	11929227	2000	+	anta	-0.328233855250908	1.12315905433414	-0.76153295425039	1.56173916861584	2.00406859915613	0.830418734394464	2.5364932696585	-8.3125	-0.0625	-1.9375	-19.14705	1.64700000000001	-24.52945	-2.905845	-0.49026	-3.795455	3.80973408715695	0.00010172249630401	0.000179702482764044	Up	0.671776248881735	1	1	No	4.18833179775104	6.6326068753702e-06	9.30595352411636e-06	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT3G30330	0	0	1	Binding	Binding	hda6_ldl1_2_specific	2.29836505506124	2.02631140747985	2.68847804461485	1.93158851300257	2.95699056947001	2.55535849297938	3.44462068997009	2.56949595278288	88.8867	91.00905	90.1259	90.96765	43.40355	26.3263	44.1347	23.83465	9.493925	6.7874	10.199	5.712355	1.81954340408962	0.897193002445647	4.86198447005479	2.59757796885567	3	11936236	11941273	2000	-	strong_syn	3.18675690284309	0.47733440622152	0.126888867050853	0.952030020370651	0.454668018314309	-0.0170150879742533	1.00213308799432	2.12235	1.2392	2.08095	-17.07725	0.73115	-19.5689	-2.706525	0.705074999999999	-3.78157	0.992525338323953	0.421354409641879	0.475536782427565	No	-1.36492719331951	0.53404514575748	1	No	3.43702946399599	0.000100016631772847	0.000130974160654919	Up	0_0_1	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30360	1	0	1	noBinding	noBinding	hda6_triple_common	6.95092909781844	2.60266709754397	5.65025475892345	2.27167666168189	5.59306239365716	3.51262638565065	4.78335973803946	3.16917460490104	91.0893	47.94645	89.75	79.25	33.5263	1.263155	35.31575	8.710535	6.814465	0.4748425	7.757865	2.257865	0	0	8.76767608390287	10.7345740768839	3	11964522	11965063	2000	+	strong_anta	-1.96689799298107	5.00194833406424	0.406147863813898	3.68398388914495	2.56355490186944	0.381138364430847	1.73071405187833	-43.14285	-1.33929999999999	-11.8393	-32.263145	1.78945	-24.815765	-6.3396225	0.9434	-4.5566	10.2003080647308	1.52252261607e-40	9.5884057882271e-40	Up	0	1	1	No	8.35738574609793	9.42338931534864e-19	2.50783747908472e-18	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_3
AT3G30393	1	0	1	noBinding	noBinding	hda6_triple_common	2.5018798482462	1.71918563136098	2.40975614634692	2.17289549601187	2.62647301334912	2.67863534782274	3.27063209512589	2.37966809006322	87.77385	90.0988	88.83505	88.91925	41.07535	26.3816	40.712	27.2484	7.29351	5.353435	7.25009	4.660595	4.40419450024894	3.05543753658882	7.5760727706431	6.11337226305559	3	11998919	12003671	2000	+	strong_syn	2.81145747124764	0.410364151217727	-0.614030005166365	0.297724677364035	0.299713907628101	0.361730059825078	1.04081784813815	2.32494999999999	1.06120000000001	1.14540000000001	-14.69375	-0.363349999999997	-13.82695	-1.940075	-0.0434199999999993	-2.632915	1.75042156509842	9.73779556119903e-06	1.87265299253827e-05	Up	-1.47310519987351	0.0219343719366414	0.329015579049621	No	3.22512803539403	1.17549876202611e-17	2.99316814404796e-17	Up	1_0_1	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30396	0	0	1	noBinding	Binding	hda6_ldl1_2_specific	2.10937226140229	2.45712802614902	2.28327582172696	1.54251808294797	2.90564741880827	2.58852396240171	3.32227285780461	2.64806502233301	89.1804	93.39415	89.9853	91.581	44.1792	29.16855	45.6032	24.29025	10.220315	8.13056	9.55683	5.5928	0	1.40514184482197	5.89400648443725	2.05321619493421	3	12004586	12007067	2000	+	strong_syn	2.43564844468107	0.792849560554146	1.23082051546878	1.01528393410133	0.301626976969729	-0.0711119159244849	0.772867946187894	4.21374999999999	0.804899999999989	2.4006	-15.01065	1.424	-19.88895	-2.089755	-0.663485	-4.627515	3.43584937430848	0.140909751018662	0.173767630179965	No	2.41566251770644	0.8	1	No	7.66285658702046	6.87280181207932e-11	1.35972697720994e-10	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_2
AT3G30400	1	0	1	noBinding	noBinding	hda6_triple_common	2.03514703780903	2.05350411320352	2.36699356698033	1.83053726316735	3.86407221059008	2.2991684467806	4.30023723164244	2.36620889265755	85.6702	90.8625	87.51595	92.14895	40.48955	28.67015	42.8993	26.9931	8.39786	6.9981	8.90855	5.552255	1.52785002945634	2.06741698429084	7.40889671207476	7.81836485875919	3	12009589	12012152	2000	-	anta	-0.94903510151893	0.277258758201966	0.301482799597906	0.701617906681887	1.70604632237808	-0.0836272374390626	2.16967412882597	5.19229999999999	1.84575	6.47874999999999	-11.8194	2.40975000000001	-13.49645	-1.39976	0.51069	-2.845605	6.66301866961978	2.55910691794952e-29	1.14742565614584e-28	Up	0.674205310923821	1	1	No	6.26640495355972	8.37390551872133e-25	2.76338882117804e-24	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30405	1	0	1	noBinding	noBinding	hda6_triple_common	2.72536162217584	1.73143960134637	2.65460166118961	1.64147666708165	3.64921305771853	2.45186388668549	3.58324828234137	2.32589006103978	88.2336	88.78845	89.24575	91.1923	46.2426	31.6864	46.40975	28.9201	8.5985	7.30065	8.7734	5.951125	0	0	2.52960563771712	3.73415729478837	3	12019425	12025026	2000	+	strong_anta	-1.20455165707124	1.40445328962675	0.130470622368263	1.32073036877907	1.52419848770025	0.15568261938184	1.45238262604363	0.554850000000002	1.01215000000001	2.95870000000001	-14.5562	0.167149999999999	-17.3225	-1.29785	0.174899999999999	-2.647375	6.47729790248196	2.01472856945331e-06	4.1347041537288e-06	Up	0	1	1	No	5.23444100181546	0.00194886088971969	0.00238194108743517	Up	strong_weak_anta	cluster_1	cluster_1	cluster_1	cluster_2
AT3G30410	1	0	1	noBinding	noBinding	hda6_triple_common	2.1376264754743	2.00252611020106	2.30407729196965	2.29595219210797	2.99551798539624	2.3448057772116	3.43866345947947	2.37029961405606	89.125	90.90625	89.85265	92.66075	52.98265	38.0838	51.79765	35.47975	10.28518	9.801775	10.32125	8.20508	0	0	5.67946711666212	4.69331018930254	3	12025651	12027384	2000	-	syn	0.986156927359577	-0.201707163585396	-0.379015871650815	0.0101927932651471	0.741877241440059	-0.031666628599573	1.23865209024853	1.78125	0.727649999999997	3.53575000000001	-14.89885	-1.185	-17.5029	-0.483404999999999	0.0360700000000005	-2.0801	5.81379594317779	7.8111782361124e-05	0.000139787896850168	Up	0	1	1	No	6.92917492527756	4.09679398543276e-07	6.2129688198199e-07	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30450	1	0	1	noBinding	noBinding	hda6_triple_common	2.48144232549443	2.48141261647769	2.43015545134939	2.16847356155489	2.80169878941174	2.79818948804172	3.49176973820805	2.57931171321188	80.03585	84.11945	83.65945	87.6085	47.6057	31.54175	51.4466	30.46425	6.43654	3.63475	6.84096	3.925515	2.05981179299963	0	4.80076345118916	4.14290948573214	3	12083625	12087431	2000	+	strong_syn	2.71766575845665	0.391195167131406	0.391158985685508	0.328488985508736	0.26316869243352	0.259071677037874	1.04216690769907	4.0836	3.6236	7.57265000000001	-16.06395	3.8409	-17.14145	-2.80179	0.40442	-2.511025	2.30753247006894	0.0226529407436881	0.0308903737413928	Up	-3.76399810125861	0.21607218865824	1	No	2.99702676956442	0.00117913133368323	0.00146063566109409	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT3G30582	1	0	1	noBinding	noBinding	hda6_triple_common	2.24961523838396	1.91877738840391	2.50800389507222	1.87201313551166	3.12534279348566	2.83592407425437	3.60674483069878	2.84949793089081	82.18445	80.81695	83.28485	83.95285	32.25	16.5803	33.02295	15.88075	8.057965	5.29555	7.37518	4.88727	0	0	4.10880596214345	2.69199629870367	3	12170738	12175434	2000	-	strong_syn	1.41680966343979	0.497210523757846	0.0639337628685794	0.817178648948754	0.315690015935715	-0.015769984335557	0.849063368782993	-1.36750000000001	1.10040000000001	1.76839999999999	-15.6697	0.772949999999994	-16.36925	-2.762415	-0.682784999999999	-3.170695	5.07427209570845	0.00310765751062701	0.00472157909073165	Up	0	1	1	No	6.73987917534013	8.41501524254439e-07	1.2419297987655e-06	Up	1_0_1	cluster_2	cluster_2	cluster_2	cluster_2
AT3G30620	1	0	1	Binding	noBinding	hda6_triple_common	2.01053459555196	1.89567294309217	2.07646503300028	1.92930433739724	3.05445346128336	2.49020556001667	3.36292640109085	2.39221574354523	88.2213	90.8328	88.70945	91.72635	49.07515	25.7041	48.58165	28.0272	11.8725	9.860485	11.0024	8.688195	0	0	5.09568716366317	3.33795891027945	3	12189145	12191103	2000	-	strong_syn	1.75772825338372	0.109043969187541	-0.0457805837974246	0.196065521878439	0.781943067649528	0.120085007859857	1.12788621310859	2.61150000000002	0.488150000000019	3.50505000000001	-23.37105	-0.493500000000004	-21.04795	-2.012015	-0.870099999999999	-3.184305	4.57453511427985	0.0137275243659071	0.0191627878204287	Up	0	1	1	No	6.51299549589983	6.75416712062269e-07	1.00762891040031e-06	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30663	0	0	1	noBinding	noBinding	hda6_ldl1_2_specific	2.24113543946527	1.80673649165267	2.42830321758135	2.0360724829567	3.17525232359474	2.85519041418353	3.51551314304313	2.72379334890195	87.37575	91.88575	84.8591	91.52855	33.9942	18.5225	39.3631	19.87245	11.20505	7.54404	10.192075	6.905605	0	2.90631259265387	7.08109368636579	2.75895481954632	3	12210365	12211703	2000	-	strong_syn	1.4158262741656	0.265342278501645	-0.311687052180176	0.498789580332113	0.518923067288301	0.153601578430583	0.896389576892693	4.51000000000001	-2.51664999999998	4.1528	-15.4717	5.3689	-14.12175	-3.66101	-1.012975	-4.299445	3.43458522223927	0.159180462876734	0.193979146046241	No	3.28583522914108	0.345553190322904	1	No	7.96679876179955	5.73957701346094e-09	1.01612683178225e-08	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30680	1	0	1	noBinding	noBinding	hda6_triple_common	1.85741574593828	1.58157540793001	2.1229112158558	1.82876357899631	2.64215280443136	2.68407476130016	2.99930914436241	2.75073297627179	88.0826	91.91935	89.38485	93.47445	41.5006	25.76965	41.8686	22.88215	8.55756	5.26101	8.24232	4.919495	0	0	3.5448980260373	3.17136181667426	3	12228315	12232218	2000	-	syn	0.373536209363039	0.0397093902170873	-0.356737096505415	0.394675017104155	-0.128370898120659	-0.0785984172034705	0.287836130688841	3.83674999999999	1.30225	5.39185000000001	-15.73095	0.368000000000002	-18.61845	-3.29655	-0.315240000000001	-3.638065	5.35173036076239	0.0223854132070776	0.0305761024765547	Up	0	1	1	No	5.88553137589837	0.0100489420024262	0.0117095722485898	Up	1_0_1	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30685	1	0	1	noBinding	noBinding	hda6_triple_common	3.00846089325697	1.86527747422563	3.0904876304078	1.73432810225061	4.07831949042903	2.91896434161566	4.38591760585286	2.44712291011197	88.5625	91.57815	89.9375	90.9844	31.11645	41.19865	31.5274	16.863	5.16859	6.245665	4.668595	2.50289	0	0	3.28116706527162	5.41934450036284	3	12234877	12236714	2000	-	strong_anta	-2.13817743509121	1.59798230219917	0.183686628158665	1.69126722107617	1.835183405436	0.55939120188692	2.16008937979581	3.01565000000001	1.375	2.42189999999999	10.0822	0.41095	-14.25345	1.077075	-0.499994999999999	-2.6657	6.62991659847651	5.14901289641958e-06	1.01141324751099e-05	Up	0	1	1	No	4.50173368850001	0.0195828462954837	0.0222839285431366	Up	strong_weak_anta	cluster_2	cluster_2	cluster_2	cluster_3
AT3G30744	1	0	1	noBinding	noBinding	hda6_triple_common	2.81666830715211	2.09967055923143	2.03472634464086	1.84003010856819	6.13580982241571	2.36765761905224	3.91641454033437	2.59676940178403	83.2333	94.075	84.725	89.3167	37.9115	43.1934	42.21875	16.59375	8.0375	3.807905	8.31389	3.61528	0	0	9.22694414048148	12.1718853559691	3	12379789	12381090	2000	+	strong_anta	-2.94494121548766	1.22803295694603	0.348793972687686	0.263518730158945	3.77879593133482	-0.279084887376871	1.48128855034588	10.8417	1.49170000000001	6.0834	5.2819	4.30725000000001	-21.31775	-4.229595	0.276389999999999	-4.42222	12.90423982604	2.39093179826887e-104	9.392946350342e-103	Up	0	1	1	No	10.0794829744085	1.41006082393679e-44	8.61703836850263e-44	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30751	1	0	1	noBinding	noBinding	hda6_triple_common	8.08056440101045	3.36906300307745	5.24566108257021	2.71872656949114	5.99777902058534	2.58452481684001	4.46221922712448	2.90010650659025	85.10835	12.45	88.8917	86.64165	33.7396	0.11	34.28	14.38	5.842915	0.405844	7.737015	4.13961	0	0	8.73816072616582	12.3046061265738	3	12378587	12379102	2000	-	strong_anta	-3.56644540040802	5.59395345304625	0.741080918706516	2.72588770403084	3.28221436880177	-0.37114075614425	1.70247396984633	-72.65835	3.78335	1.5333	-33.6296	0.540399999999998	-19.3596	-5.437071	1.8941	-1.703305	11.6985005758961	9.42388983749884e-73	1.09502945294881e-71	Up	0	1	1	No	8.25438067016976	5.51579749365137e-19	1.48225828412455e-18	Up	strong_weak_anta	cluster_2	cluster_3	cluster_1	cluster_2
AT3G30780	1	0	1	noBinding	noBinding	hda6_triple_common	2.51183360052231	2.02668322286721	3.3339331670196	1.90082044783038	3.10127523593762	2.72156077727004	4.11173662450649	2.65670801131977	89.7278	93.7889	90.4279	93.01665	52.475	37.3675	54.21335	32.215	10.82485	8.20749	12.1699	6.928235	0	0	7.02280645765679	4.45491604504102	3	12462578	12464771	2000	-	strong_syn	2.56789041261578	0.782349195540974	0.169225381901252	1.73174130329086	0.514848803827181	0.0767415005361522	1.61798982811327	4.0611	0.700100000000006	3.28885	-15.1075	1.73835	-20.26	-2.61736	1.34505	-3.896615	5.89989304807562	9.31016510303334e-06	1.79459958177629e-05	Up	0	1	1	No	8.62173585652593	8.5428045997127e-21	2.43868989438165e-20	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30802	0	0	1	Binding	noBinding	hda6_ldl1_2_specific	2.34332253731158	2.6483987139623	2.16136692862829	2.2937044844768	2.85593190864256	2.46317514158825	2.9903749437763	2.37231834266716	88.9042	92.41645	90.43845	92.97335	53.9354	42.9744	57.1505	41.65475	10.8308	10.2915	10.84155	9.75327	0	0.923292140290341	4.1595872124144	0	3	12479456	12484302	2000	+	strong_syn	3.23629507212406	0.0620449226610634	0.432994375340194	-0.168245310959554	0.578647353873617	0.111755830851149	0.73349444465739	3.51225000000001	1.53425	4.06914999999999	-10.961	3.2151	-12.28065	-0.539299999999997	0.0107500000000016	-1.07753	0	1	1	No	2.42124968638507	0.800000000000005	1	No	6.84360906006442	1.36172750317228e-06	1.9883631683489e-06	Up	0_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30803	1	0	1	noBinding	noBinding	hda6_triple_common	2.53420481866327	1.80392341308071	2.91216792809812	1.58313392866242	3.22753238741361	3.01444188779091	3.89184201729194	2.60995702932157	78.8443	75.60125	78.78705	79.96135	28.81345	14.34435	31.2209	15.714	7.40303	4.3312	8.4424	5.249165	0	1.70320236183477	5.20971674736117	4.31009277674363	3	12485526	12487452	2000	-	anta	-0.803578391217225	1.26312319304028	0.319721769544169	1.70876942707038	0.712669078524653	0.471899360187332	1.43917705173249	-3.24305000000001	-0.0572499999999962	1.11704999999999	-14.4691	2.40744999999999	-13.09945	-3.07183	1.03937	-2.153865	5.55914657948228	0.00121953670887942	0.001942312325918	Up	2.42402101945834	0.8	1	No	6.60556968113097	2.20490366102081e-05	3.00172528109268e-05	Up	strong_weak_anta	cluster_2	cluster_2	cluster_1	cluster_2
AT3G30821	1	0	1	noBinding	noBinding	hda6_triple_common	1.81645635143147	1.82228554584836	1.98996005600689	1.71121735388438	3.02651503253758	2.28304314941503	3.41932584231027	2.28240718460585	84.9176	92.03485	87.0465	91.47675	43.509	38.88555	45.32745	30.9552	8.756605	10.43875	8.815235	6.77697	0.63320054887203	0	4.30247638670539	3.90255097053658	3	12524491	12528871	2000	+	strong_syn	1.03312596504084	0.149124814009534	0.157255489561428	0.385944464471294	0.887019565865734	0.000800261430529627	1.32709789277989	7.11725000000001	2.12890000000002	6.55915	-4.62345	1.81845	-12.5538	1.682145	0.0586299999999991	-1.979635	4.26017453615284	0.00128470364210049	0.00203823173987096	Up	-1.81777433483712	1	1	No	4.71523043790141	0.000829634824413931	0.00103861719293095	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30825	1	0	1	noBinding	Binding	hda6_triple_common	2.25549015838158	2.05861262468304	2.05705336814551	1.6661384861848	5.85649898436705	2.40945882607164	3.59794407988235	2.647567793704	82.057	93.8596	84.3645	88.693	48.896	68.96965	50.4434	39.28465	10.10096	8.181375	9.20061	7.85621	0	0	5.74701033800111	9.80036364158236	3	12532939	12536466	2000	+	strong_anta	-4.05335330358125	0.796068801905775	0.542274222266453	0.540222740714115	3.43439847586716	-0.288066281781249	1.07670858678606	11.8026	2.30749999999999	6.636	20.07365	1.5474	-9.61135	-1.919585	-0.90035	-2.24475	11.9711954446586	9.10032211048051e-46	6.30904684129951e-45	Up	0	1	1	No	8.02640470263738	1.02503636578836e-13	2.23718254437935e-13	Up	strong_weak_anta	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30827	1	0	1	noBinding	noBinding	hda6_triple_common	2.43411310189248	2.15075949549593	1.92226255885985	2.02898810940347	4.89568554399276	2.60909538823079	3.22684604397278	2.61940596731773	83.76145	92.49555	88.85715	89.35	41.0268	52.6336	42.21555	27.6638	8.88104	7.58041	9.382625	5.96494	0	3.12203930075034	8.91471321849595	12.1105829131583	3	12537687	12538749	2000	+	strong_anta	-6.31790899541266	0.515293361114742	0.159132259352266	-0.143083462023422	2.48299510804977	-0.0123207669446561	0.700610292892022	8.73410000000001	5.09570000000001	5.58855	11.6068	1.18875000000001	-13.363	-1.30063	0.501585	-2.9161	12.5498367298704	5.73930132777367e-88	1.21408297318289e-86	Up	3.27449522870705	0.323991747923396	1	No	9.47488315827975	7.55937990822691e-34	3.21468475478722e-33	Up	strong_weak_anta	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30830	1	0	1	noBinding	noBinding	hda6_triple_common	1.87213334096742	1.95476769061459	2.20439898867145	2.06491733241183	2.97406394075118	2.12915605419493	2.90662607726943	2.29216037328194	85.31355	90.46725	88.3771	91.47035	47.2781	39.96805	47.21305	33.88165	10.79645	9.835565	9.83784	8.160475	1.19129803346783	0	6.95230803284871	4.74081599853867	3	12539533	12541519	2000	-	strong_syn	3.40279006777787	-0.258971723370556	-0.146505192082449	0.180590230358946	0.814822269160845	-0.207913083016016	0.737293031007427	5.15369999999999	3.06355000000001	6.15679999999999	-7.31005	-0.0650499999999994	-13.39645	-0.960884999999998	-0.958609999999998	-2.635975	4.00035148175597	0.000107579863269387	0.000189239631550627	Up	-1.82181773490908	1	1	No	6.26741199839097	9.36750430655187e-18	2.4000593332004e-17	Up	1_0_1	cluster_1	cluster_1	cluster_1	cluster_1
AT3G30836	1	0	1	noBinding	noBinding	hda6_triple_common	2.21027507782996	1.89569039046369	2.16963964020313	1.87288193639252	5.93642240192941	2.9305452807842	4.78526805297231	2.62894736126129	85.79415	93.84685	86.07475	91.4216	51.2763	48.71895	53.33865	35.3855	9.246455	4.06975	8.798855	4.59902	1.25021241359172	0	8.89546995767064	12.467186824032	3	12563427	12566928	2000	-	strong_anta	-2.32150445276962	0.446030542852196	0.0312706645255876	0.394003860872926	3.53786472698999	0.353087744979669	2.3572009157823	8.05270000000002	0.280600000000007	5.62745000000001	-2.55735000000001	2.06235	-15.8908	-5.176705	-0.447600000000001	-4.647435	11.7654695051591	1.45796812105008e-137	2.00470616644386e-135	Up	-2.60010422107876	0.723678238761573	1	No	8.20715187080759	1.7972160778206e-60	1.87683957493924e-59	Up	strong_weak_anta	cluster_1	cluster_2	cluster_1	cluster_2
AT3G30837	1	0	1	noBinding	noBinding	hda6_triple_common	2.48144878389538	1.80340064544926	2.05616904080819	1.90111983087995	6.35418942454182	2.88494756367194	4.84919114396498	2.49508751681695	87.7675	93.3737	89.1927	93.0729	48.5095	53.7775	49.85435	38.3223	8.910075	4.054725	8.780315	5.164705	0.891191267444802	0	7.73941711182879	11.9129501202619	3	12567173	12569997	2000	-	strong_anta	-3.2823417409883	0.745020173252598	-0.135115799625966	0.207751479426334	4.12276649425546	0.461619665393272	2.58460478588291	5.6062	1.42519999999999	5.30540000000001	5.268	1.34485	-10.1872	-4.85535	-0.129760000000001	-3.74537	11.7151979682465	7.05673308683319e-82	1.11957784550719e-80	Up	-1.82036349397358	1	1	No	7.56780703493557	2.79186059155632e-29	1.03751576037566e-28	Up	strong_weak_anta	cluster_2	cluster_3	cluster_2	cluster_2
AT3G31410	1	0	1	noBinding	Binding	hda6_triple_common	4.80122851230434	2.35438163211332	3.44713084676145	2.11131013969256	4.61222568229037	2.71464886629011	3.75606789175152	2.50269975811953	87.8879	75.56325	89.3641	87.30745	37.95455	12.81515	41.2435	10.63635	6.73747	2.7651	6.887245	2.70501	2.03938270767562	0	5.47356880594927	7.51146510227258	3	12780478	12783581	2000	-	syn	0.00148641135230765	3.01660694148141	0.308824364957705	1.57655666543232	2.32911675454772	0.253524900197107	1.42230264625175	-12.32465	1.47619999999999	-0.580449999999999	-25.1394	3.28895	-27.3182	-3.97237	0.149775000000001	-4.03246	5.73429054035061	6.46944155930589e-25	2.62920654503811e-24	Up	-3.47472490122907	0.271794222426791	1	No	3.69128574286028	6.19574006969624e-09	1.09219776869645e-08	Up	1_0_1	cluster_2	cluster_3	cluster_2	cluster_3
